"","featureid","zone","riparian_distance_ft","agriculture","alloffnet","allonnet","ann_tmax_c","ann_tmin_c","apr_prcp_mm","AreaSqKM","aug_prcp_mm","dec_prcp_mm","deg_barr_1","deg_barr_2","deg_barr_3","deg_barr_4","deg_barr_5","deg_barr_6","deg_barr_7","deg_barr_all","dep_no3_2011","dep_so4_2011","devel_hi","devel_low","devel_med","devel_opn","developed","drainageclass","elevation","feb_prcp_mm","forest","forest_decid","forest_evgrn","forest_mixed","fwsopenwater","fwswetlands","herbaceous","hydrogroup_a","hydrogroup_ab","hydrogroup_cd","hydrogroup_d1","hydrogroup_d4","impervious","jan_prcp_mm","jul_prcp_mm","jun_prcp_mm","mar_prcp_mm","may_prcp_mm","nov_prcp_mm","oct_prcp_mm","openoffnet","openonnet","percent_sandy","sep_prcp_mm","slope_pcnt","surfcoarse","tree_canopy","undev_forest","water","wetland"
"2792","201478182","upstream",NA," 6.4261200"," 1.4089300","  0.8591070","12.15040"," 1.477840000","110.6870","2.61900e+00"," 99.7898","101.1900"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10.50290"," 9.50146"," 0.00000000"," 0.00000000"," 0.00000000"," 4.05498000"," 4.0549800",NA,"490.5620"," 90.3480"," 89.07220"," 66.013700"," 8.075600"," 14.982800","3.43643e-02","  2.2336800"," 0.4467350","2.33677e+00"," 47.1478000","  8.281790"," 7.2852200"," 23.3333000","2.36770e-01"," 91.8535","111.9520","118.476","108.5290","120.795","110.990","122.973","0.03436430","0.00000e+00","  1.0309300","112.171","16.2320000","1.03093e+00","79.5684000"," 92.83670","0.00000e+00","  2.7835100"
"2793","201478183","local","200"," 9.3137300"," 0.0000000","  0.0000000",NA,NA,NA,"1.81778e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 4.90196000"," 4.9019600","3.33505","393.1670",NA," 85.78430"," 74.509800"," 7.352940","  3.921570","0.00000e+00","  0.0000000"," 0.0000000","4.41176e+00"," 43.6275000"," 16.176500"," 6.8627500"," 47.5490000","2.54902e-01",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00"," 29.4118000",NA,"18.8362000","3.13725e+01","76.1863000"," 90.20620","0.00000e+00","  0.9803920"
"2794","201478183","local",NA," 2.9560800"," 1.2668900","  0.0000000","12.40430"," 1.443510000","111.5040","1.06560e+00"," 99.4718","100.7650"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10.43390"," 9.41126"," 0.00000000"," 0.00000000"," 0.00000000"," 3.71622000"," 3.7162200",NA,"458.6280"," 90.2861"," 93.32770"," 77.364900"," 5.067570"," 10.895300","8.44595e-02","  1.1824300"," 0.0000000","2.02703e+00"," 55.4054000","  6.672300"," 4.2229700"," 16.4696000","1.82432e-01"," 91.9778","111.6230","118.064","108.1710","120.699","111.665","124.668","0.08445950","0.00000e+00","  6.0810800","111.965","20.9791000","7.60135e+00","83.7627000"," 96.92980","0.00000e+00","  1.3513500"
"2795","201478183","upstream","200"," 9.3137300"," 0.0000000","  0.0000000",NA,NA,NA,"1.81778e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 4.90196000"," 4.9019600","3.33505","393.1670",NA," 85.78430"," 74.509800"," 7.352940","  3.921570","0.00000e+00","  0.0000000"," 0.0000000","4.41176e+00"," 43.6275000"," 16.176500"," 6.8627500"," 47.5490000","2.54902e-01",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00"," 29.4118000",NA,"18.8362000","3.13725e+01","76.1863000"," 90.20620","0.00000e+00","  0.9803920"
"2796","201478183","upstream",NA," 2.9560800"," 1.2668900","  0.0000000","12.40430"," 1.443510000","111.5040","1.06560e+00"," 99.4718","100.7650"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10.43390"," 9.41126"," 0.00000000"," 0.00000000"," 0.00000000"," 3.71622000"," 3.7162200",NA,"458.6280"," 90.2861"," 93.32770"," 77.364900"," 5.067570"," 10.895300","8.44595e-02","  1.1824300"," 0.0000000","2.02703e+00"," 55.4054000","  6.672300"," 4.2229700"," 16.4696000","1.82432e-01"," 91.9778","111.6230","118.064","108.1710","120.699","111.665","124.668","0.08445950","0.00000e+00","  6.0810800","111.965","20.9791000","7.60135e+00","83.7627000"," 96.92980","0.00000e+00","  1.3513500"
"2797","201478184","local","200"," 0.0000000"," 0.0000000","  0.0000000",NA,NA,NA,"1.85079e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000","38.09520000"," 0.00000000"," 0.00000000","38.0952000","2.76471","141.4760",NA," 52.38100","  0.000000","28.571400"," 23.809500","0.00000e+00","  0.0000000"," 9.5238100","0.00000e+00","  0.0000000"," 66.666700"," 0.0000000"," 28.5714000","1.06190e+01",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00"," 66.6667000",NA,"13.3819000","6.66667e+01","56.1905000"," 84.61540","0.00000e+00"," 33.3333000"
"2798","201478184","local",NA,"11.5702000"," 0.0000000","  0.0000000","13.77220"," 1.538380000","112.6560","1.08900e-01"," 95.5137"," 96.7318"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10.16680"," 9.03877"," 0.00000000"," 9.09091000"," 0.00000000"," 2.47934000","11.5702000","3.15385","168.2560"," 88.8569"," 75.20660"," 43.801700","26.446300","  4.958680","0.00000e+00","  0.0000000"," 1.6528900","3.63636e+01"," 55.3719000"," 38.843000"," 1.6528900"," 30.5785000","3.70248e+00"," 89.9865","108.3380","114.914","104.5130","120.273","113.055","131.029","0.00000000","0.00000e+00"," 37.1901000","110.434","18.6733000","3.71901e+01","59.9587000"," 85.04670","0.00000e+00","  5.7851200"
"2799","201478184","upstream","200"," 7.1499400"," 0.1576440","  7.0634900",NA,NA,NA,"3.53519e+01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00762796"," 2.36975000"," 0.35851400"," 5.30143000"," 8.0373300","3.59149","379.9110",NA," 81.89630"," 22.817800","24.602700"," 34.475800","1.30438e+00","  5.8938700"," 2.1409100","9.86549e+00"," 38.3381000"," 44.196400"," 9.5908900"," 22.2864000","1.40054e+00",NA,NA,NA,NA,NA,NA,NA,"0.03813980","1.26624e+00","  6.6414100",NA,"14.4437000","9.84007e+00","72.7660000"," 89.09080","7.37369e-01"," 11.0249000"
"2800","201478184","upstream",NA," 7.8566300"," 0.6223230","  1.6062400","12.35700"," 0.867778000","118.3690","2.31970e+02","104.8660","108.1470"," 3"," 2"," 1"," 0"," 0"," 7"," 0","13","10.81030"," 9.88134"," 0.00465578"," 0.82834100"," 0.09505560"," 3.39251000"," 4.3205700","3.51181","430.8300"," 97.0018"," 86.58440"," 34.042300","18.633200"," 33.908800","2.99910e-01","  1.9240000"," 1.0122400","5.24629e+00"," 37.6579000"," 46.157800","12.5008000"," 21.5644000","5.70159e-01","101.3620","118.8890","121.804","112.4100","127.357","121.485","132.547","0.02638280","2.73139e-01","  2.3240100","114.253","15.3116000","3.55236e+00","75.5288000"," 90.53570","1.82351e-01","  2.9552600"
"2801","201478188","local","200"," 0.0000000"," 0.0000000","  0.7444170",NA,NA,NA,"3.64301e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000","10.17370000","10.1737000",NA,"411.8830",NA," 86.84860"," 48.883400","21.340000"," 16.625300","0.00000e+00","  0.7444170"," 2.9776700","0.00000e+00"," 24.0695000"," 27.295300"," 3.9702200"," 26.7990000","7.04715e-01",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00"," 13.8958000",NA,"20.3654000","1.38958e+01","83.4194000"," 96.68510","0.00000e+00","  0.0000000"
"2802","201478188","local",NA," 8.4479400"," 0.0327439","  0.0982318","12.21600"," 1.327120000","110.1630","2.74860e+00","101.3410","101.3830"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10.52030"," 9.68832"," 0.00000000"," 0.45841500"," 0.00000000"," 4.15848000"," 4.6169000",NA,"452.2620"," 88.0183"," 85.10150"," 64.276400","10.871000","  9.954160","0.00000e+00","  0.1309760"," 1.8336600","0.00000e+00"," 16.9941000"," 33.660800"," 7.7930600"," 40.0131000","4.32875e-01"," 93.1054","111.1750","116.655","105.4530","123.408","111.735","122.048","0.00000000","0.00000e+00","  4.7806200","112.896","19.1517000","4.78062e+00","76.2407000"," 89.22070","0.00000e+00","  0.0000000"
"2803","201478188","upstream","200"," 0.0000000"," 0.0000000","  0.7444170",NA,NA,NA,"3.64301e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000","10.17370000","10.1737000",NA,"411.8830",NA," 86.84860"," 48.883400","21.340000"," 16.625300","0.00000e+00","  0.7444170"," 2.9776700","0.00000e+00"," 24.0695000"," 27.295300"," 3.9702200"," 26.7990000","7.04715e-01",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00"," 13.8958000",NA,"20.3654000","1.38958e+01","83.4194000"," 96.68510","0.00000e+00","  0.0000000"
"2804","201478188","upstream",NA," 8.4479400"," 0.0327439","  0.0982318","12.21600"," 1.327120000","110.1630","2.74860e+00","101.3410","101.3830"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10.52030"," 9.68832"," 0.00000000"," 0.45841500"," 0.00000000"," 4.15848000"," 4.6169000",NA,"452.2620"," 88.0183"," 85.10150"," 64.276400","10.871000","  9.954160","0.00000e+00","  0.1309760"," 1.8336600","0.00000e+00"," 16.9941000"," 33.660800"," 7.7930600"," 40.0131000","4.32875e-01"," 93.1054","111.1750","116.655","105.4530","123.408","111.735","122.048","0.00000000","0.00000e+00","  4.7806200","112.896","19.1517000","4.78062e+00","76.2407000"," 89.22070","0.00000e+00","  0.0000000"
"2805","201478191","local","200"," 0.3311260"," 0.0000000","  0.0000000",NA,NA,NA,"2.70521e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000","15.89400000","15.8940000","2.71192","342.1030",NA," 83.77480"," 37.086100","16.556300"," 30.132500","0.00000e+00","  0.0000000"," 0.0000000","3.64238e+00"," 25.8278000"," 13.576200"," 0.0000000"," 60.2649000","3.21192e-01",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00"," 13.5762000",NA,"32.4447000","1.35762e+01","86.4834000"," 99.60630","0.00000e+00","  0.0000000"
"2806","201478191","local",NA," 5.8001000"," 0.1035730","  0.0000000","12.68310"," 1.193480000","107.7740","1.73790e+00","100.5990","101.2100"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10.56350"," 9.68397"," 0.00000000"," 0.46608000"," 0.00000000"," 6.93941000"," 7.4054900",NA,"398.0100"," 89.0834"," 86.79440"," 63.749400"," 7.301920"," 15.743100","0.00000e+00","  0.1035730"," 0.0000000","6.52512e+00"," 32.2631000"," 11.703800"," 7.8197800"," 34.1274000","4.57276e-01"," 91.0905","111.6410","116.794","106.6790","119.219","109.171","118.958","0.00000000","0.00000e+00","  2.2786100","112.437","20.5716000","2.27861e+00","78.6546000"," 93.73600","0.00000e+00","  0.0000000"
"2807","201478191","upstream","200"," 2.1198800"," 0.0000000","  3.4356700",NA,NA,NA,"1.22939e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 5.04386000"," 5.0438600","3.55527","416.3580",NA," 92.83630"," 22.587700","17.617000"," 52.631600","1.46199e-01","  3.2894700"," 0.0000000","1.68129e+00"," 25.0731000"," 22.807000","13.8889000"," 56.8713000","1.08918e-01",NA,NA,NA,NA,NA,NA,NA,"0.00000000","1.46199e-01","  2.9970800",NA,"16.1671000","2.99708e+00","84.1966000"," 97.76750","0.00000e+00","  5.3362600"
"2808","201478191","upstream",NA," 4.7650700"," 0.1551420","  1.2189700","12.21250"," 1.260760000","111.4850","8.12160e+00","102.1150","103.3570"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10.74780"," 9.89082"," 0.00000000"," 0.09973400"," 0.00000000"," 4.08910000"," 4.1888300",NA,"455.4350"," 89.9634"," 90.82450"," 46.221200"," 9.075800"," 35.527500","2.21631e-02","  1.3519500"," 0.2216310","1.82846e+00"," 36.7465000"," 22.429100","15.7580000"," 37.8214000","2.09885e-01"," 93.7031","112.6630","119.234","108.0330","122.872","112.854","122.868","0.00000000","2.21631e-02","  0.4875890","113.338","15.1480000","4.87589e-01","80.7737000"," 94.79530","0.00000e+00","  1.6068300"
"2809","201478192","local","200"," 0.0000000"," 0.0000000","  0.0000000",NA,NA,NA,"8.91853e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000","54.54550000","54.5455000","2.85859","297.9900",NA," 45.45450"," 31.313100","10.101000","  4.040400","0.00000e+00","  0.0000000"," 0.0000000","1.01010e+01"," 64.6465000","  0.000000"," 0.0000000"," 35.3535000","2.81818e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  0.0000000",NA,"27.2803000","0.00000e+00","86.1515000","100.00000","0.00000e+00","  0.0000000"
"2810","201478192","local",NA," 0.0000000"," 0.0000000","  0.0000000","12.75670"," 1.232240000","106.7040","4.20300e-01"," 99.8815","100.5510"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10.60400"," 9.69254"," 0.00000000"," 0.00000000"," 0.00000000","11.99140000","11.9914000","2.95370","365.4690"," 88.9897"," 88.00860"," 26.766600","46.038500"," 15.203400","0.00000e+00","  0.0000000"," 0.0000000","2.78373e+00"," 81.1563000","  0.000000"," 0.0000000","  7.9229100","6.01713e-01"," 90.1823","111.3040","116.410","106.5540","118.389","107.895","117.730","0.00000000","0.00000e+00","  0.0000000","111.945","34.3246000","0.00000e+00","87.4711000","100.00000","0.00000e+00","  0.0000000"
"2811","201478192","upstream","200"," 2.1290300"," 0.3225810","  5.0322600",NA,NA,NA,"1.40022e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.45161300"," 0.00000000","13.74190000","14.1935000","3.49281","404.3720",NA," 83.67740"," 28.709700","22.000000"," 32.967700","3.87097e-01","  4.9677400"," 0.0000000","6.19355e+00"," 28.8387000"," 17.032300","11.6774000"," 51.1613000","1.02452e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","3.87097e-01","  0.9677420",NA,"16.6186000","9.67742e-01","79.9942000"," 97.51880","0.00000e+00","  6.2580600"
"2812","201478192","upstream",NA," 6.2708100"," 0.8244810","  0.9513240","12.23690"," 1.288020000","110.2710","1.13526e+01","100.8980","102.3660"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 1","10.68550"," 9.77942"," 0.00000000"," 0.88790200"," 0.03963850"," 5.20850000"," 6.1360400",NA,"458.8520"," 90.3508"," 87.06200"," 38.544500","16.695700"," 31.821800","7.13493e-02","  1.7044600"," 0.4122400","1.84715e+00"," 28.4842000"," 20.945000","16.0298000"," 44.0304000","6.51023e-01"," 92.4533","112.6290","118.992","108.6540","120.703","111.370","121.477","0.02378310","4.75662e-02","  0.1664820","112.818","13.8673000","1.66482e-01","77.0831000"," 92.83180","3.96385e-02","  1.6806700"
"2813","201478193","local","200"," 0.0000000"," 0.0000000"," 20.5479000",NA,NA,NA,"1.95649e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000","20.09130000","10.95890000"," 8.67580000","39.7260000",NA," 89.2329",NA," 52.05480"," 13.242000","20.547900"," 18.264800","6.84932e+00"," 13.6986000"," 0.0000000","2.10046e+01"," 21.0046000"," 51.141600"," 5.4794500"," 47.4886000","1.42922e+01",NA,NA,NA,NA,NA,NA,NA,"0.00000000","6.84932e+00","  4.1095900",NA," 5.7273400","2.46575e+01","55.0365000"," 86.36360","8.21918e+00"," 17.3516000"
"2814","201478193","local",NA," 5.7116100"," 2.3408200","  4.3071200","14.64990"," 2.136920000","101.8720","9.61200e-01"," 94.5192"," 96.9482"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 1"," 9.05357"," 7.73961"," 0.00000000","15.91760000"," 9.92509000"," 7.86517000","33.7079000",NA,"104.8910"," 82.5840"," 58.23970"," 38.764000","10.393300","  9.082400","1.40449e+00","  5.2434500"," 0.0000000","1.17978e+01"," 15.2622000"," 75.468200","40.8240000"," 57.1161000","1.16966e+01"," 92.5238","105.3630","101.300"," 94.2662","110.363","102.153","114.149","0.00000000","1.40449e+00","  6.6479400","104.809"," 7.6134600","1.57303e+01","61.5047000"," 88.47800","1.87266e+00","  5.7116100"
"2815","201478193","upstream","200"," 0.0000000"," 0.0000000"," 20.5479000",NA,NA,NA,"1.95649e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000","20.09130000","10.95890000"," 8.67580000","39.7260000",NA," 89.2329",NA," 52.05480"," 13.242000","20.547900"," 18.264800","6.84932e+00"," 13.6986000"," 0.0000000","2.10046e+01"," 21.0046000"," 51.141600"," 5.4794500"," 47.4886000","1.42922e+01",NA,NA,NA,NA,NA,NA,NA,"0.00000000","6.84932e+00","  4.1095900",NA," 5.7273400","2.46575e+01","55.0365000"," 86.36360","8.21918e+00"," 17.3516000"
"2816","201478193","upstream",NA," 5.7116100"," 2.3408200","  4.3071200","14.64990"," 2.136920000","101.8720","9.61200e-01"," 94.5192"," 96.9482"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 1"," 9.05357"," 7.73961"," 0.00000000","15.91760000"," 9.92509000"," 7.86517000","33.7079000",NA,"104.8910"," 82.5840"," 58.23970"," 38.764000","10.393300","  9.082400","1.40449e+00","  5.2434500"," 0.0000000","1.17978e+01"," 15.2622000"," 75.468200","40.8240000"," 57.1161000","1.16966e+01"," 92.5238","105.3630","101.300"," 94.2662","110.363","102.153","114.149","0.00000000","1.40449e+00","  6.6479400","104.809"," 7.6134600","1.57303e+01","61.5047000"," 88.47800","1.87266e+00","  5.7116100"
"2817","201478196","local","200"," 1.1428600"," 0.0000000","  0.0000000",NA,NA,NA,"1.60256e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 7.42857000"," 7.4285700",NA,"215.4000",NA," 91.42860"," 54.857100","20.571400"," 16.000000","0.00000e+00","  0.0000000"," 0.0000000","5.71429e+00"," 42.8571000"," 57.142900","28.5714000"," 28.5714000","3.54286e-01",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00"," 28.5714000",NA,"21.1135000","2.85714e+01","85.4514000"," 98.76540","0.00000e+00","  0.0000000"
"2818","201478196","local",NA," 2.1118000"," 0.0000000","  0.0000000","13.35440"," 1.310120000","113.0500","7.24500e-01"," 96.2553"," 97.4108"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10.19990"," 9.09339"," 0.00000000"," 0.00000000"," 0.00000000"," 5.34161000"," 5.3416100","2.86269","264.0610"," 89.4017"," 92.54660"," 53.167700","27.701900"," 11.677000","0.00000e+00","  0.0000000"," 0.0000000","8.94410e+00"," 79.2547000"," 20.248400"," 9.4409900"," 10.0621000","1.57764e-01"," 90.5501","108.9610","116.296","105.7600","120.250","112.971","131.239","0.00000000","0.00000e+00","  8.6956500","110.928","27.9067000","8.69565e+00","84.1528000"," 97.76900","0.00000e+00","  0.0000000"
"2819","201478196","upstream","200"," 0.2758620"," 0.0000000"," 25.3793000",NA,NA,NA,"6.51327e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 2.89655000"," 2.8965500",NA,"309.2280",NA," 78.75860"," 43.586200","15.586200"," 19.586200","1.77931e+01","  7.3103400","14.3448000","2.89655e+00"," 41.3793000"," 23.586200","10.7586000"," 12.9655000","1.13103e-01",NA,NA,NA,NA,NA,NA,NA,"0.00000000","1.77931e+01","  6.8965500",NA,"14.1288000","6.89655e+00","69.7683000"," 81.10800","3.72414e+00"," 25.2414000"
"2820","201478196","upstream",NA," 0.4048580"," 0.3334130","  7.6446800","12.93730"," 1.319500000","114.9890","3.77910e+00"," 98.0831"," 99.2508"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 1","10.34620"," 9.25641"," 0.00000000"," 0.00000000"," 0.00000000"," 2.95308000"," 2.9530800",NA,"350.6700"," 91.0848"," 90.61680"," 53.179300","19.004500"," 18.433000","4.76304e+00","  3.1197900"," 5.2393400","2.31007e+00"," 58.8235000"," 18.480600"," 7.6446800"," 10.2643000","6.40629e-02"," 92.1522","110.7320","119.164","108.2160","120.126","113.439","129.576","0.00000000","4.76304e+00","  1.6670600","112.308","19.6636000","1.66706e+00","81.6478000"," 93.37420","7.85901e-01","  8.5972900"
"2821","201478199","local","200"," 0.0000000"," 0.0000000","  0.0000000",NA,NA,NA,"5.90144e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000","15.15150000"," 0.00000000"," 1.51515000","16.6667000",NA,"143.4090",NA," 83.33330","  7.575760","60.606100"," 15.151500","0.00000e+00","  0.0000000"," 0.0000000","3.18182e+01"," 31.8182000"," 33.333300"," 0.0000000","  6.0606100","4.46970e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00"," 33.3333000",NA,"19.3218000","6.66667e+01","64.7879000","100.00000","0.00000e+00"," 15.1515000"
"2822","201478199","local",NA," 3.8727500"," 0.0000000","  0.0000000","13.60930"," 1.471590000","112.5510","6.50700e-01"," 95.6296"," 96.8465"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10.17970"," 9.05829"," 0.00000000"," 4.14938000"," 0.00000000"," 2.62794000"," 6.7773200","3.02836","239.4800"," 88.8442"," 89.34990"," 48.686000","29.737200"," 10.926700","0.00000e+00","  0.0000000"," 0.0000000","1.46611e+01"," 69.4329000"," 22.683300","11.4799000"," 13.1397000","1.34025e+00"," 90.0880","108.4420","115.239","104.6980","120.232","113.023","130.969","0.00000000","0.00000e+00","  8.2987600","110.497","22.8569000","1.36929e+01","76.7967000"," 95.84570","0.00000e+00","  1.3831300"
"2823","201478199","upstream","200"," 7.0877700"," 0.1562740","  7.0499600",NA,NA,NA,"3.56595e+01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00756163"," 2.38191000"," 0.35539600"," 5.28054000"," 8.0254100","3.58957","379.0800",NA," 81.99580"," 22.725200","24.867700"," 34.402900","1.29304e+00","  5.8905100"," 2.1223000","9.92590e+00"," 38.3979000"," 44.104500"," 9.6637600"," 22.3849000","1.39981e+00",NA,NA,NA,NA,NA,NA,NA,"0.03780810","1.25523e+00","  6.6617900",NA,"14.4747000","9.88809e+00","72.8133000"," 89.18710","7.30957e-01"," 11.0375000"
"2824","201478199","upstream",NA," 7.8287100"," 0.6180360","  1.6025000","12.36430"," 0.872157000","118.3280","2.33579e+02","104.8020","108.0670"," 3"," 2"," 1"," 0"," 0"," 7"," 0","13","10.80580"," 9.87529"," 0.00462371"," 0.83535000"," 0.09440070"," 3.38725000"," 4.3216300","3.51098","429.8860"," 96.9440"," 86.61980"," 34.055500","18.758400"," 33.805900","2.97844e-01","  1.9180700"," 1.0052700","5.30956e+00"," 37.8212000"," 46.009000","12.5399000"," 21.5788000","5.71109e-01","101.2820","118.8160","121.760","112.3550","127.318","121.427","132.553","0.02620100","2.71257e-01","  2.3345900","114.225","15.3445000","3.56950e+00","75.5630000"," 90.57340","1.81095e-01","  2.9537800"
"2825","201478200","local","200"," 0.0000000"," 4.0178600"," 32.1429000",NA,NA,NA,"2.00828e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1.33929000","33.92860000","12.50000000","38.83930000","86.6071000",NA," 84.5357",NA," 13.39290","  2.232140"," 0.446429"," 10.714300","4.46429e-01"," 35.7143000"," 0.0000000","7.14286e+00","  7.1428600"," 39.732100","39.7321000"," 72.7679000","2.27991e+01",NA,NA,NA,NA,NA,NA,NA,"0.44642900","0.00000e+00"," 16.0714000",NA," 1.8562900","2.32143e+01","49.1786000","100.00000","0.00000e+00"," 10.7143000"
"2826","201478200","local",NA," 1.0630200"," 4.1761600"," 10.2506000","14.75440"," 2.242380000","101.0800","1.18530e+00"," 94.0939"," 97.2373"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 9.03295"," 7.70060"," 5.23918000","23.46240000","11.84510000","16.24910000","56.7957000",NA," 91.2172"," 82.8896"," 36.82610"," 15.793500"," 6.909640"," 14.123000","1.51860e-01"," 14.2749000"," 3.1890700","1.19210e+01"," 11.9210000"," 56.795700","31.6629000"," 61.8071000","2.04844e+01"," 92.8861","104.1470","101.171"," 94.1894","110.458","102.129","113.422","0.15186000","0.00000e+00"," 26.3478000","105.139"," 6.2230900","3.82688e+01","49.4586000"," 89.64880","0.00000e+00"," 10.7821000"
